연번,시도,시군구,섬이름,위도,경도
503,경상남도,남해군,독섬,34.8975,128.0433333
504,경상남도,남해군,천아도,34.8725,128.0202778
505,경상남도,남해군,소초도,34.92055556,128.0141667
506,경상남도,남해군,대초도,34.91916667,128.0080556
507,경상남도,남해군,율도,34.90194444,127.9886111
508,경상남도,남해군,시아도,34.89111111,127.9811111
509,경상남도,남해군,배바위,34.90491365,127.8256271
510,경상남도,남해군,구도,34.84402398,128.0266186
511,경상남도,남해군,엄나무섬(시목도),34.90797773,127.8292478
512,경상남도,남해군,민여섬,34.90526729,127.8232599
513,경상남도,남해군,바깥난초섬,34.91534067,127.817923
514,경상남도,남해군,소삼여도,34.74644894,127.8413842
515,경상남도,남해군,삼여도,34.74611466,127.8399728
516,경상남도,남해군,소죽도,34.76082448,127.8352564
517,경상남도,남해군,관선도(돌섬),34.76468931,127.836345
518,경상남도,남해군,박도,34.68295602,128.059421
519,경상남도,남해군,범섬옆섬,34.68209992,128.0512044
520,경상남도,남해군,노루섬,34.68587146,128.0562826
521,경상남도,남해군,밖여,34.69337405,128.0227322
522,경상남도,남해군,콩섬,34.75446892,128.0683322
523,경상남도,남해군,백도,34.63112229,127.9940863
524,경상남도,남해군,삼여도,34.7047291,127.9845503
525,경상남도,남해군,구들도,34.621775,128.1178085
526,경상남도,남해군,승치도,34.71017792,127.9894391
527,경상남도,남해군,소삼여도,34.70532619,127.9829237
528,경상남도,남해군,형제도,34.75920382,127.933084
529,경상남도,남해군,고도,34.6811793,128.0613452
530,경상남도,남해군,세존도,34.4991563,128.083538
531,경상남도,남해군,소치도,34.676634,127.9489969
532,경상남도,남해군,사도,34.6968172,128.0318201
533,경상남도,남해군,소목과도,34.6911037,128.0540346
534,경상남도,남해군,작은여,34.6793316,128.0633967
535,경상남도,남해군,큰여,34.6793498,128.062609
536,경상남도,남해군,시불여,34.6803277,128.0593078
537,경상남도,남해군,(미부여),34.7118622,127.9549824
538,경상남도,남해군,(미부여),34.7466566,127.8423709
539,경상남도,남해군,(미부여),34.7571365,127.9399377
540,경상남도,남해군,(미부여),34.7572827,127.9406586
541,경상남도,남해군,마안도,34.7536201,128.072125
542,경상남도,남해군,너블여,34.7391659,128.0587205
543,경상남도,남해군,죽암도,34.6989839,128.0621662
544,경상남도,남해군,목도,34.7042695,127.9966928
545,경상남도,남해군,(미부여),34.889859,127.8275999
546,경상남도,남해군,(미부여),34.8927107,127.980704
547,경상남도,남해군,(미부여),34.8824028,128.0601096
548,경상남도,남해군,상장도,34.9139578,127.933973
549,경상남도,남해군,다리미섬,34.761611,127.8349319
550,경상남도,남해군,다리미섬,34.7634022,127.8373262
551,경상남도,사천시,죽도(대섬),35.03412393,128.0388348
552,경상남도,사천시,"법도(벌섬, 벅섬)",35.01652131,128.0355704
553,경상남도,사천시,띠섬(모도),35.03696389,128.0040111
554,경상남도,사천시,작은노루섬(아랫내리섬),35.00453905,127.9328561
555,경상남도,사천시,노루섬,35.00213056,127.9337389
556,경상남도,사천시,사강도,34.99773915,127.9319335
557,경상남도,사천시,신향도(목섬),34.98152027,127.9998827
558,경상남도,사천시,개섬(구도),34.97758889,127.9370722
559,경상남도,사천시,소구도(작은개섬),34.97595757,127.942527
560,경상남도,사천시,다보치(다부치),34.97415081,127.9374781
561,경상남도,사천시,애기섬,34.98579706,127.9392997
562,경상남도,사천시,볼개섬(보개섬),34.98101815,127.952637
563,경상남도,사천시,굴섬,34.96296054,127.9482822
564,경상남도,사천시,작은굴섬(소굴도),34.963039,127.950809
565,경상남도,사천시,질매섬,34.97990769,127.9595984
566,경상남도,사천시,작은도래섬,34.97537124,127.9778359
567,경상남도,사천시,도래섬,34.97523832,127.9791019
568,경상남도,사천시,토끼섬,34.97701646,127.9983251
569,경상남도,사천시,노른여(코섬),34.90442945,128.0525892
570,경상남도,사천시,모개섬,34.92644438,128.0487087
571,경상남도,사천시,둥근섬(두응도),34.93242899,128.0319085
572,경상남도,사천시,박등섬(비도),34.93139758,128.0251935
573,경상남도,사천시,씨앗섬(사도),34.91518304,128.0742618
574,경상남도,사천시,추도(치섬),34.90793914,128.0824783
575,경상남도,사천시,아두섬(아주섬),34.90146205,128.0583272
576,경상남도,사천시,장구섬(장구도),34.90828553,128.0634985
577,경상남도,사천시,양두(질푸딴여),34.89617611,128.0829665
578,경상남도,사천시,"목섬(항도, 모가지섬)",34.92315397,128.078817
579,경상남도,사천시,솔섬(악도),34.9096436,128.0476179
580,경상남도,사천시,향기도,34.9464352,127.9658342
581,경상남도,사천시,소진도,34.9633996,127.9583196
582,경상남도,사천시,학섬,34.9226059,128.0444182
583,경상남도,사천시,코섬,34.9227111,128.0583168
584,경상남도,사천시,(미부여),34.9210215,128.0919167
585,경상남도,사천시,우무섬,35.0026393,127.9362644
586,경상남도,창원시 마산합포구,자라섬,35.06611111,128.5719444
587,경상남도,창원시 마산합포구,쇠섬,35.06055556,128.5722222
588,경상남도,창원시 마산합포구,긴섬,35.07277778,128.5586111
589,경상남도,창원시 마산합포구,나비섬,35.07833333,128.5544444
590,경상남도,창원시 마산합포구,북섬,35.08277778,128.5572222
591,경상남도,창원시 마산합포구,죽도,35.10166667,128.5244444
592,경상남도,창원시 마산합포구,소수우도,35.09527778,128.5122222
593,경상남도,창원시 마산합포구,궁도,35.07111111,128.4958333
594,경상남도,창원시 마산합포구,돝섬,35.17916667,128.5816667
595,경상남도,창원시 마산합포구,징섬(소도),35.08330527,128.5627481
596,경상남도,창원시 마산합포구,소궁도,35.07549723,128.4999944
597,경상남도,창원시 마산합포구,송내도,35.09147674,128.5103859
598,경상남도,창원시 마산합포구,요도,35.09131587,128.487733
599,경상남도,창원시 진해구,웅도,35.07677343,128.715052
600,경상남도,창원시 진해구,초리도,35.07765842,128.6945196
601,경상남도,창원시 진해구,지리도,35.06524101,128.7105137
602,경상남도,창원시 마산합포구,막개도(우도),35.13764191,128.6000221
603,경상남도,창원시 마산합포구,장구섬(갑도),35.08142606,128.5624472
604,경상남도,창원시 마산합포구,닭섬(계도),35.08305556,128.5436111
605,경상남도,창원시 마산합포구,작은닭섬(소계도),35.08276085,128.5473539
606,경상남도,창원시 마산합포구,송아도,35.06740081,128.6387895
607,경상남도,창원시 진해구,메주섬,35.08043798,128.6943259
608,경상남도,창원시 진해구,동섬,35.09539816,128.7218166
609,경상남도,창원시 진해구,소쿠리도,35.08138889,128.7111111
610,경상남도,창원시 진해구,남도,35.12800361,128.6194815
611,경상남도,창원시 진해구,부도,35.10259392,128.652472
612,경상남도,창원시 진해구,소율도,35.11719948,128.6668616
613,경상남도,창원시 진해구,대율도,35.11292148,128.6663606
614,경상남도,창원시 진해구,저도,35.11781635,128.6506962
615,경상남도,창원시 진해구,화도,35.09790649,128.6711354
616,경상남도,창원시 진해구,도투마리도,35.0972444,128.6784694
617,경상남도,창원시 진해구,대죽도,35.13222222,128.6822222
618,경상남도,창원시 성산구,개구리섬(와도),35.16977651,128.5953506
619,경상남도,창원시 진해구,음지도,35.091003,128.719983
620,경상남도,창원시 마산합포구,흰여,35.0418412,128.6282794
621,경상남도,창원시 진해구,(미부여),35.0677464,128.7108415
622,경상남도,창원시 마산합포구,곰섬,35.0744488,128.5485586
623,경상남도,창원시 마산합포구,(미부여),35.0880884,128.4896425
624,경상남도,창원시 마산합포구,덕소,35.0822986,128.5340079
625,경상남도,창원시 마산합포구,(미부여),35.0827451,128.5531359
626,경상남도,창원시 진해구,(미부여),35.1357545,128.6823672
627,경상남도,통영시,이도,34.8944207,128.422754
628,경상남도,통영시,형제도,34.92807466,128.4518842
629,경상남도,통영시,소입도,34.925444,128.4341631
630,경상남도,통영시,춘도(방아도),34.92938682,128.4425015
631,경상남도,통영시,죽도,34.90166582,128.4266246
632,경상남도,통영시,율도,34.89531822,128.4375739
633,경상남도,통영시,"장도(진섬, 상하장도)",34.90772193,128.4421054
634,경상남도,통영시,민섬(발동도),34.90276615,128.4452422
635,경상남도,통영시,초아도,34.9404304,128.4881516
636,경상남도,통영시,고도,34.91280134,128.4587159
637,경상남도,통영시,시무도,34.90009472,128.4741959
638,경상남도,통영시,호도,34.91602266,128.4851664
639,경상남도,통영시,싸리섬,34.91157049,128.4909102
640,경상남도,통영시,돌섬,34.86140778,128.4505435
641,경상남도,통영시,소두초도(웅도),34.86126781,128.4525776
642,경상남도,통영시,애기섬,34.86282896,128.4505583
643,경상남도,통영시,사도,34.85069987,128.4616336
644,경상남도,통영시,방아섬,34.84451628,128.4536918
645,경상남도,통영시,상동도,34.8781205,128.3751634
646,경상남도,통영시,하동도,34.87624599,128.3757862
647,경상남도,통영시,마장도,34.8727036,128.3295239
648,경상남도,통영시,사도,34.86996712,128.3356142
649,경상남도,통영시,장구도,34.86650459,128.3477787
650,경상남도,통영시,유자도,34.90539629,128.2993357
651,경상남도,통영시,건대도,34.89303677,128.3048567
652,경상남도,통영시,대혈도,34.77903363,128.4621916
653,경상남도,통영시,소혈도,34.77611732,128.4608438
654,경상남도,통영시,동장도(동도),34.80525995,128.4621165
655,경상남도,통영시,소덕도,34.70435495,128.5574761
656,경상남도,통영시,매섬,34.65211848,128.572861
657,경상남도,통영시,소구을비도,34.56599561,128.5331874
658,경상남도,통영시,대구을비도,34.57956056,128.5484828
659,경상남도,통영시,등가도,34.6142102,128.5921774
660,경상남도,통영시,가익도,34.64338254,128.5386525
661,경상남도,통영시,범여,34.72021088,128.4525151
662,경상남도,통영시,구멍섬,34.63982074,128.4675286
663,경상남도,통영시,갈리도,34.63881381,128.4682546
664,경상남도,통영시,노루여,34.70306879,128.4567297
665,경상남도,통영시,각수여(까치여),34.70320553,128.4840864
666,경상남도,통영시,바깥소당여,34.73143246,128.4554229
667,경상남도,통영시,춘복도,34.72242461,128.4533354
668,경상남도,통영시,장좌도(미생도),34.81312279,128.4853273
669,경상남도,통영시,하죽도,34.81088246,128.4563995
670,경상남도,통영시,대죽도,34.81362,128.45871
671,경상남도,통영시,해갑도,34.81104779,128.4646096
672,경상남도,통영시,각수서(각시여),34.74996116,128.4593983
673,경상남도,통영시,유자도,34.78625166,128.4963471
674,경상남도,통영시,장재도,34.78151704,128.5101356
675,경상남도,통영시,송도,34.79542489,128.5163736
676,경상남도,통영시,벌여,34.75883529,128.5073136
677,경상남도,통영시,어유도,34.65619417,128.5753247
678,경상남도,통영시,대덕도,34.69850556,128.5460222
679,경상남도,통영시,등대섬,34.62,128.5480556
680,경상남도,통영시,마당여,34.62105833,128.5452083
681,경상남도,통영시,누룽여,34.62005111,128.5449531
682,경상남도,통영시,촛대바위,34.61795935,128.5486756
683,경상남도,통영시,등대섬 부속섬1,34.61843434,128.5506757
684,경상남도,통영시,등대섬 부속섬2,34.61958074,128.5502486
685,경상남도,통영시,등대섬 부속섬3,34.6198331,128.549629
686,경상남도,통영시,소지도,34.64284752,128.4673118
687,경상남도,통영시,공주도,34.83361111,128.4294444
688,경상남도,통영시,하항도,34.83277778,128.39
689,경상남도,통영시,중항도,34.83638889,128.3805556
690,경상남도,통영시,목섬,34.85222222,128.3680556
691,경상남도,통영시,지도,34.85194444,128.3572222
692,경상남도,통영시,필도,34.85333333,128.3438889
693,경상남도,통영시,소망자도,34.86083333,128.3758333
694,경상남도,통영시,망섬,34.86138889,128.3783333
695,경상남도,통영시,향촌,34.83444444,128.3613889
696,경상남도,통영시,이끼섬,34.8325,128.3169444
697,경상남도,통영시,동자도,34.83583333,128.3466667
698,경상남도,통영시,월명도,34.81805556,128.3441667
699,경상남도,통영시,소장군도,34.78555556,128.3605556
700,경상남도,통영시,대장두도,34.76944444,128.3822222
701,경상남도,통영시,소장두도,34.76722222,128.3825
702,경상남도,통영시,저도,34.75416667,128.3919444
703,경상남도,통영시,싸리섬,34.76527778,128.3908333
704,경상남도,통영시,연대도부속섬,34.73416667,128.395
705,경상남도,통영시,내부지도,34.70916667,128.3958333
706,경상남도,통영시,용두도,34.75555556,128.2847222
707,경상남도,통영시,화도1·2,34.80305556,128.2566667
708,경상남도,통영시,마항도,34.79972222,128.2261111
709,경상남도,통영시,잠도,34.795,128.2502778
710,경상남도,통영시,동도,34.79972222,128.2472222
711,경상남도,통영시,농가도,34.83611111,128.1588889
712,경상남도,통영시,대섬,34.82083333,128.1772222
713,경상남도,통영시,술미도,34.85888889,128.2063889
714,경상남도,통영시,구도,34.68777778,128.1961111
715,경상남도,통영시,거칠리도,34.67944444,128.2205556
716,경상남도,통영시,광도,34.67416667,128.2586111
717,경상남도,통영시,비상도,34.68165307,128.2627074
718,경상남도,통영시,안거칠리도,34.675,128.2219444
719,경상남도,통영시,난도,34.67333333,128.2277778
720,경상남도,통영시,모도,34.66083333,128.2591667
721,경상남도,통영시,사이도,34.66666667,128.2663889
722,경상남도,통영시,옥도,34.62777778,128.275
723,경상남도,통영시,국섬,34.54027778,128.435
724,경상남도,통영시,쑥섬(소봉도),34.67194444,128.3077778
725,경상남도,통영시,쑥섬(봉도),34.66694444,128.3061111
726,경상남도,통영시,적도,34.66222222,128.315
727,경상남도,통영시,소초도,34.62138889,128.3191667
728,경상남도,통영시,구멍섬,34.66388889,128.3394444
729,경상남도,통영시,우혈도,34.66305556,128.3427778
730,경상남도,통영시,반화도,34.65416667,128.3519444
731,경상남도,통영시,무명섬(사량면),34.8387712,128.1725646
732,경상남도,통영시,죽도부속섬,34.82071532,128.1746432
733,경상남도,통영시,딴독섬,34.826914,128.1426337
734,경상남도,통영시,모자암(모자섬),34.81769934,128.1988617
735,경상남도,통영시,대호도1,34.76304644,128.2260737
736,경상남도,통영시,대호도2,34.76313151,128.227258
737,경상남도,통영시,대호도3,34.76835733,128.2277046
738,경상남도,통영시,대호도4,34.77551189,128.2231836
739,경상남도,통영시,대호도5,34.77753182,128.2142927
740,경상남도,통영시,큰여,34.80000292,128.2572395
741,경상남도,통영시,가마섬(부도),34.77051295,128.3677113
742,경상남도,통영시,검둥여,34.69288503,128.40209
743,경상남도,통영시,쑥섬(봉도),34.77927897,128.3789464
744,경상남도,통영시,무명섬(산양읍),34.80231234,128.4411531
745,경상남도,통영시,"복바위(필암, 붓바위)",34.801531,128.4408107
746,경상남도,통영시,돛단여1,34.79425427,128.4407055
747,경상남도,통영시,돛단여2,34.79422466,128.4409701
748,경상남도,통영시,"무둠녀(두원여, 개구리여)",34.82013593,128.3323269
749,경상남도,통영시,상노대도토끼,34.673252,128.225119
750,경상남도,통영시,하서도(수렁여),34.69541961,128.27786
751,경상남도,통영시,솔여도,34.68902915,128.271751
752,경상남도,통영시,소두밤섬(소두방도),34.66350904,128.2768995
753,경상남도,통영시,큰새끼섬(국도부속섬2),34.53678847,128.436592
754,경상남도,통영시,아래새끼섬(국도부속섬3),34.53738929,128.4391883
755,경상남도,통영시,중새끼섬(국도새끼섬1),34.53741254,128.4376849
756,경상남도,통영시,엿나리동섬,34.62548235,128.3049981
757,경상남도,통영시,옥섬(흰작살옥섬),34.64659569,128.2653867
758,경상남도,통영시,녹운도,34.62763636,128.3159056
759,경상남도,통영시,가동섬,34.61040612,128.273856
760,경상남도,통영시,광주도,34.61833993,128.2710883
761,경상남도,통영시,상여도,34.62029019,128.2560003
762,경상남도,통영시,삼녀도(삼례도),34.61946445,128.255715
763,경상남도,통영시,내장덕도,34.605994,128.3259658
764,경상남도,통영시,가메동섬(내초도터널바위),34.62157187,128.2983092
765,경상남도,통영시,외장덕도,34.59338851,128.3328131
766,경상남도,통영시,안제립여,34.55629145,128.342722
767,경상남도,통영시,바깥제립여(제림여),34.55490673,128.3433046
768,경상남도,통영시,칼바위여,34.56917674,128.3485119
769,경상남도,통영시,메주여,34.57794043,128.3522808
770,경상남도,통영시,적도새끼섬,34.66035094,128.3165163
771,경상남도,통영시,봉도새끼섬2,34.66936575,128.3065399
772,경상남도,통영시,새끼섬,34.69052211,128.1849574
773,경상남도,통영시,갈도부속섬1,34.55722218,128.1832206
774,경상남도,통영시,갈도부속섬2,34.56222222,128.1875
775,경상남도,통영시,갈도부속섬3,34.55855038,128.1831479
776,경상남도,통영시,사형제섬1,34.63525468,128.3766755
777,경상남도,통영시,사형제섬2,34.63432803,128.3772636
778,경상남도,통영시,사형제섬3,34.63347402,128.3788912
779,경상남도,통영시,네바위,34.63623393,128.375273
780,경상남도,통영시,촛대바위1,34.64186406,128.3452884
781,경상남도,통영시,촛대바위2,34.6413598,128.3452563
782,경상남도,통영시,깃대바위,34.63940963,128.3497767
783,경상남도,통영시,필도부속섬1,34.85333215,128.3408379
784,경상남도,통영시,필도부속섬2,34.85316464,128.340425
785,경상남도,통영시,별이섬(연도),34.85131861,128.3472933
786,경상남도,통영시,고암,34.49779816,128.4761381
787,경상남도,통영시,태도(사파도),34.82882019,128.3161594
788,경상남도,통영시,돌거칠리도,34.67375071,128.2256588
789,경상남도,통영시,자사리제도(5),34.5689123,128.3530155
790,경상남도,통영시,무명섬(2),34.67666667,128.2325
791,경상남도,통영시,막도,34.6740386,128.2781616
792,경상남도,통영시,좌사리도,34.5602972,128.345499
793,경상남도,통영시,갈매기섬,34.5406152,128.4337748
794,경상남도,통영시,(미부여),34.65477,128.3424611
795,경상남도,통영시,(미부여),34.6706923,128.3622778
796,경상남도,통영시,외부지도,34.6955935,128.3964651
797,경상남도,통영시,(미부여),34.6828416,128.2576046
798,경상남도,통영시,(미부여),34.7110754,128.1910976
799,경상남도,통영시,(미부여),34.6998099,128.399692
800,경상남도,통영시,새여,34.7002666,128.3989722
801,경상남도,통영시,(미부여),34.6552552,128.3447034
802,경상남도,통영시,(미부여),34.606688,128.25991
803,경상남도,통영시,(미부여),34.8058088,128.4997653
804,경상남도,통영시,(미부여),34.8214766,128.1728741
805,경상남도,통영시,(미부여),34.8335831,128.3900608
806,경상남도,통영시,하항도,34.8376965,128.3801714
807,경상남도,통영시,소여,34.7581662,128.5056117
808,경상남도,하동군,쫑기도,34.99861111,127.9213889
809,경상남도,하동군,장장목도(혈도),34.96464224,127.9017195
810,경상남도,하동군,수령도,34.95888889,127.9025
811,경상남도,하동군,고도,34.955,127.9011111
812,경상남도,하동군,학섬,34.94805556,127.8588889
813,경상남도,하동군,대섬,34.94888889,127.8391667
814,경상남도,하동군,넓은섬,34.94138889,127.8377778
815,경상남도,하동군,쪼각섬,34.93861111,127.8377778
816,경상남도,하동군,동굴섬,34.93555556,127.8372222
817,경상남도,하동군,주지섬,34.93194444,127.8388889
818,경상남도,하동군,용도,34.92527778,127.8313889
819,경상남도,하동군,농섬,34.9325,127.8280556
820,경상남도,하동군,변월도,34.93194444,127.8258333
821,경상남도,하동군,솥땡도,34.97032402,127.9093853
822,경상남도,하동군,작은솔섬,34.97598359,127.915298
823,경상남도,하동군,북섬(장구섬),34.96847831,127.9195618
824,경상남도,하동군,변월도,34.9338922,127.8157492
825,경상남도,하동군,소마도,34.9354302,127.7818292
826,경상남도,하동군,오동도,34.9383923,127.7882732
827,경상남도,하동군,마도,34.9390969,127.7809837
828,경상남도,하동군,나물섬,34.9714072,127.9168909
829,경상남도,하동군,돌섬,34.9661982,127.9010087
830,경상남도,하동군,토끼섬,34.9789652,127.9157857
831,경상남도,하동군,작은방아섬,34.979435,127.9255676
832,경상남도,하동군,섬북섬,34.9732892,127.922353
833,경상남도,하동군,고무섬,34.9615683,127.9025116
834,경상남도,하동군,(미부여),34.9632886,127.901975
835,경상남도,하동군,장도,34.925526,127.8397653
836,부산광역시,강서구,대마등도,35.07611111,128.9158333
837,부산광역시,강서구,"장자도(흐릉등, 옥림등)",35.06,128.9130556
838,부산광역시,강서구,신자도,35.05888889,128.8977778
839,부산광역시,강서구,호도(범여섬),35.00898684,128.7803957
840,부산광역시,강서구,대죽도,35.01295996,128.7736322
841,부산광역시,강서구,중죽도,35.0140211,128.767163
842,부산광역시,강서구,말박도(미박도),35.0170445,128.7622922
843,부산광역시,강서구,망산도(말무섬),35.09677888,128.8208064
844,부산광역시,강서구,유주암,35.09582792,128.8234949
845,부산광역시,강서구,감수서,35.0224133,128.8044622
846,부산광역시,강서구,(미부여),34.9970324,128.8397402
847,부산광역시,기장군,장구섬,35.2444769,129.2526465
848,부산광역시,남구,방패섬,35.09806415,129.1239816
849,부산광역시,남구,솔섬,35.09755887,129.1242596
850,부산광역시,남구,"수리섬(비석섬, 집게섬)",35.09379577,129.1264828
851,부산광역시,남구,송곳섬(비석섬),35.09294116,129.1269414
852,부산광역시,남구,굴섬,35.0920466,129.1269476
853,부산광역시,남구,등대섬,35.09115514,129.1269083
854,부산광역시,남구,"나암(동섬, 똥섬)",35.09740671,129.1187564
855,부산광역시,사하구,금문도(거북섬),35.04348388,128.9992144
856,부산광역시,사하구,오리섬,35.04377556,128.9919251
857,부산광역시,사하구,솔섬(송도),35.04514934,128.9817702
858,부산광역시,사하구,"경도(고래섬, 모자섬)",35.03694629,128.9823497
859,부산광역시,사하구,동섬,35.02987963,128.97717
860,부산광역시,사하구,서도(쥐섬),35.02860035,128.9731319
861,부산광역시,사하구,자섬,35.04293338,128.9993341
862,부산광역시,사하구,동호섬(아들딸섬),35.02704598,128.9706378
863,부산광역시,사하구,맹금머리도(맹금머리등),35.0725,128.9441667
864,부산광역시,사하구,백합등,35.05777778,128.9383333
865,부산광역시,사하구,북형제도,34.93273056,128.9741278
866,부산광역시,사하구,남형제도,34.88502694,128.9520703
867,부산광역시,사하구,도요등(철새등),35.04972222,128.9463889
868,부산광역시,사하구,"목도(나무섬, 유구도)",34.98008585,128.9904384
869,부산광역시,사하구,몰운대등표섬,35.03542333,128.9748202
870,부산광역시,사하구,(미부여),34.8870291,128.9521379
871,부산광역시,서구,거북섬,35.07528893,129.0223588
872,부산광역시,서구,동섬,35.06194444,129.0227778
873,부산광역시,서구,두도,35.04906478,129.0150234
874,부산광역시,수영구,무석도(안개돌섬),35.15291389,129.1238
875,부산광역시,해운대구,1.5미이터암,35.16922677,129.2174725
876,부산광역시,영도구,생도,35.03714617,129.0928385
877,경상남도,통영시,홍도,34.53756704,128.7328583
878,전라남도,여수시,간여(간여암),34.28780239,127.8547102
879,전라남도,여수시,하백도,34.03522,127.606833
880,전라남도,신안군,"소국흘도(소구굴도, 소굴도)",34.117993,125.0781131
881,전라남도,신안군,높은섬(고서),34.7198479,125.1890557
882,전라남도,강진군,외호도,34.46222222,126.79
883,전라남도,강진군,대오도,34.44930927,126.8127847
884,전라남도,강진군,소오도,34.449132,126.8147369
885,전라남도,강진군,내호도,34.46581737,126.7987854
886,전라남도,강진군,바래도,34.500531,126.7741947
887,전라남도,강진군,복섬,34.4505147,126.7509561
888,전라남도,강진군,죽도,34.5631595,126.7822701
889,전라남도,고흥군,상송도,34.519624,127.1628645
890,전라남도,고흥군,하송도,34.51889665,127.1554687
891,전라남도,고흥군,죽도,34.5096846,127.4643057
892,전라남도,고흥군,동백도,34.51366579,127.4683216
893,전라남도,고흥군,대고두도,34.49025215,127.1263735
894,전라남도,고흥군,소고두도,34.48937053,127.1269097
895,전라남도,고흥군,장재도,34.49705373,127.1287365
896,전라남도,고흥군,장재1도,34.49320065,127.1260962
897,전라남도,고흥군,실억도(시래기섬),34.58379381,127.127556
898,전라남도,고흥군,소륵하도,34.49972289,127.1141245
899,전라남도,고흥군,사포기도(브라자섬),34.52466643,127.1125223
900,전라남도,고흥군,"송학도(송도, 솔섬)",34.39720723,127.262786
901,전라남도,고흥군,경도(목섬),34.38571525,127.2725008
902,전라남도,고흥군,항도(고래섬),34.38099496,127.2772233
903,전라남도,고흥군,바래도(발섬),34.37785843,127.2739402
904,전라남도,고흥군,부아도(어구낙),34.37569285,127.1958724
905,전라남도,고흥군,매밀도(매밀여),34.40239524,127.2435158
906,전라남도,고흥군,까락도,34.38177124,127.2649458
907,전라남도,고흥군,세도(세여),34.37825715,127.2695324
908,전라남도,고흥군,소발도(작은발섬),34.37451424,127.2770625
909,전라남도,고흥군,양부도,34.40379826,127.2486079
910,전라남도,고흥군,무학도,34.31966889,127.3207211
911,전라남도,고흥군,만재도,34.52422242,127.1910884
912,전라남도,고흥군,형제도,34.42291089,127.123239
913,전라남도,고흥군,오동도,34.44230694,127.0935697
914,전라남도,고흥군,"주루묵1(주이정, 주유목)",34.47520373,127.2371925
915,전라남도,고흥군,"주루묵2(딴주유목, 행도)",34.47946139,127.2346267
916,전라남도,고흥군,계도(닭섬),34.49466024,127.2341373
917,전라남도,고흥군,계도1도,34.49430188,127.2375295
918,전라남도,고흥군,적색암도,34.49095251,127.2396295
919,전라남도,고흥군,대취도,34.44038604,127.2254211
920,전라남도,고흥군,대취1도,34.44260352,127.2272823
921,전라남도,고흥군,소취도,34.43789112,127.2206457
922,전라남도,고흥군,유리도,34.49777375,127.2701789
923,전라남도,고흥군,대염도,34.43401722,127.3245567
924,전라남도,고흥군,제2송도(솔목섬),34.46710955,127.3000157
925,전라남도,고흥군,구암도(염목),34.46572121,127.2833386
926,전라남도,고흥군,"대구도(머구섬, 큰소리섬)",34.48330411,127.3558946
927,전라남도,고흥군,배도,34.48150211,127.3570312
928,전라남도,고흥군,발아도(청룡여),34.48280204,127.3458591
929,전라남도,고흥군,오동1도(갈모여),34.4790232,127.3537343
930,전라남도,고흥군,추도,34.48020929,127.3814485
931,전라남도,고흥군,오리동도(소두방도),34.50568775,127.3881869
932,전라남도,고흥군,덕산도,34.48168361,127.3813631
933,전라남도,고흥군,정도(독섬),34.48008984,127.3664393
934,전라남도,고흥군,소염도(소고도),34.43560861,127.3301597
935,전라남도,고흥군,오도,34.43099559,127.3413799
936,전라남도,고흥군,형제도,34.45474115,127.2836214
937,전라남도,고흥군,유두도(써랫도),34.46171299,127.2901243
938,전라남도,고흥군,형제1도,34.45836863,127.2833848
939,전라남도,고흥군,탕건도(탕건여),34.36651797,127.5104214
940,전라남도,고흥군,오형제도(큰솔섬),34.49257566,127.3966166
941,전라남도,고흥군,소리도(성수도),34.49059561,127.3985493
942,전라남도,고흥군,용서도(소룡도),34.51560532,127.413468
943,전라남도,고흥군,두리도(대룡도),34.51180343,127.4135864
944,전라남도,고흥군,구도,34.47207442,127.3711954
945,전라남도,고흥군,삼도,34.46166532,127.360249
946,전라남도,고흥군,석환도,34.44104911,127.3675316
947,전라남도,고흥군,장구도,34.45187071,127.3703183
948,전라남도,고흥군,장구1도,34.45252687,127.370829
949,전라남도,고흥군,잔서도(증여),34.46258816,127.3547513
950,전라남도,고흥군,호리도(개도),34.49564515,127.3966506
951,전라남도,고흥군,화도,34.49492014,127.4024253
952,전라남도,고흥군,검등여도,34.46249806,127.3603704
953,전라남도,고흥군,깍막1도,34.42994516,127.3467013
954,전라남도,고흥군,검등여1,34.46410245,127.3602141
955,전라남도,고흥군,가매도,34.45518567,127.3639845
956,전라남도,고흥군,발도(바래섬),34.51178606,127.4888617
957,전라남도,고흥군,항도(목섬),34.50385762,127.5003019
958,전라남도,고흥군,성주도,34.51129378,127.4529837
959,전라남도,고흥군,소랑도(딴섬),34.53587021,127.4470215
960,전라남도,고흥군,장재도(장개섬),34.54344783,127.4376127
961,전라남도,고흥군,치도(불무섬),34.55032856,127.4414571
962,전라남도,고흥군,소호도(홈바구),34.54822375,127.4451663
963,전라남도,고흥군,시호도,34.54277778,127.4463333
964,전라남도,고흥군,함부도,34.40283851,127.2402743
965,전라남도,고흥군,미등록6(문여),34.410808,127.235593
966,전라남도,고흥군,미등록11,34.373923,127.197235
967,전라남도,고흥군,돌섬,34.59735029,127.1692819
968,전라남도,고흥군,산501도,34.49655667,127.2279364
969,전라남도,고흥군,떡시리바깥섬,34.42711556,127.2239508
970,전라남도,고흥군,떡시리안섬,34.42759722,127.2241781
971,전라남도,고흥군,대끝섬,34.42961385,127.3102496
972,전라남도,고흥군,큰쇠등여,34.45088619,127.2934471
973,전라남도,고흥군,작은쇠등여,34.45123521,127.2949658
974,전라남도,고흥군,잔여,34.467307,127.353043
